,Return,Risk,Sharpe,Weights
97,0.07121749812812711,0.12080039538389897,0.5895468959501388,"[0.05539407296399863, 0.2251828939087796, 0.06685067903785176, 0.12340302770407995, 0.1088156070373769, 0.20644839045109672, 0.14190190189559546, 0.07200342700122092]"
98,0.09584438278139998,0.14089983599620678,0.6802306198850383,"[0.004779924443311465, 0.06310228297452047, 0.14428483207338294, 0.3298740875437162, 0.05142408023529438, 0.030655268745039734, 0.11557220286770482, 0.26030732111703]"
99,0.1789863408986279,0.11900662348151503,1.5040031862296248,"[0.01745330079538826, 0.1944408419900909, 0.13579671924545336, 0.037260156685980775, 0.11798347739936371, 0.20357154153898674, 0.08529770976642445, 0.20819625257831176]"
100,0.23181485826305376,0.13401789675048786,1.729730609745671,"[0.16320434267392656, 0.2220015127339194, 0.03397028126657955, 0.1360429790132999, 0.007360391707477238, 0.21730532955693202, 0.03987316893988434, 0.18024199410798109]"
101,0.17390880917519552,0.12145160616957562,1.4319185613105605,"[0.059674299177235796, 0.21632707817195784, 0.258078868027586, 0.06871880231315064, 0.1643482199017086, 0.015807586634670225, 0.04818218415172082, 0.16886296162197]"
102,0.16990265674390206,0.11899031595424776,1.4278696159545479,"[0.10199729656471133, 0.20467365110277141, 0.14251449886762563, 0.06532057499856675, 0.09911528696281151, 0.2016179950062077, 0.07072837609782547, 0.11403232039948027]"
103,0.21990186961176147,0.1252999710451876,1.7550033553675528,"[0.19596338531125443, 0.15443786996994932, 0.052281635783861406, 0.012915068754772281, 0.14322921078079606, 0.22240128599962505, 0.11498655821261765, 0.10378498518712381]"
104,0.10478807671988327,0.1207134457517737,0.8680729480240487,"[0.1032001812895064, 0.03240227831447892, 0.19917973559470178, 0.13596728325120758, 0.14369154524866667, 0.15418468300202695, 0.151724026735299, 0.07965026656411274]"
105,0.03653117307721528,0.12392885787075558,0.2947753550292003,"[0.1393657496043553, 0.21335366227409694, 0.0020524908575477664, 0.0806497618263185, 0.10554962809718804, 0.1735251969967266, 0.28059679199987586, 0.004906718343890918]"
106,0.20634298759472453,0.12534660376889178,1.64617932509101,"[0.18707559613305846, 0.12252688220635609, 0.21776771494900288, 0.06274631488081105, 0.12664258872968764, 0.08031332297603966, 0.09279758047588636, 0.11012999964915801]"
107,0.0766925808037557,0.12111104416578253,0.6332418429055509,"[0.052150963003740065, 0.16412409980401035, 0.14313495180392133, 0.15244878906177298, 0.08018219305030297, 0.1390680301674542, 0.1574725005933005, 0.11141847251549752]"
108,0.16301000595104442,0.12101859200482838,1.3469831639136958,"[0.1325124302512535, 0.09756095895194468, 0.19679180300591442, 0.08503138476880519, 0.20945588159261877, 0.023259841278808785, 0.1270519876940895, 0.12833571245656514]"
109,0.2154403408530367,0.1279842081948748,1.6833353418493402,"[0.20716095856538713, 0.22339538444403756, 0.07895876611567845, 0.08416702175925747, 0.1979846237232407, 0.012826811506166715, 0.0724152143894461, 0.12309121949678588]"
110,0.1924269189049242,0.13877209584259584,1.3866398553437362,"[0.1879749733019657, 0.18290428051037902, 0.09258543994416854, 0.11478545038860652, 0.03569264979003638, 0.011495814585453365, 0.1822258602373274, 0.19233553124206304]"
111,0.20538523956957153,0.12413704176871798,1.6545040597328602,"[0.09705751169460376, 0.15189894540842971, 0.16460624433534463, 0.062062684949607844, 0.07810374382216588, 0.1681841126233476, 0.08844834888346954, 0.189638408283031]"
112,0.08949085092590947,0.12301901483203288,0.7274554348211784,"[0.10243306154601388, 0.16103621145357022, 0.16259535632694205, 0.17884932954241006, 0.04227390883554775, 0.12614687038110353, 0.1400313998206397, 0.08663386209377283]"
113,0.0947770240393406,0.12595615578518493,0.7524604371141689,"[0.00522560956202014, 0.14898742575845025, 0.02579231293026991, 0.016230671387405506, 0.20879055042841094, 0.3637165824212693, 0.1474134720007571, 0.08384337551141678]"
114,0.1842753277524894,0.12430681388441867,1.4824233844801933,"[0.14757436983747363, 0.14308192627793026, 0.09687988813192606, 0.16775768454364967, 0.11609408166765582, 0.17718397546408382, 0.032478519983439244, 0.11894955409384154]"
115,0.09679264940337445,0.11980825211068308,0.8078963485249246,"[0.08879880014377778, 0.1910938362948286, 0.2194214706276062, 0.081176572624888, 0.015427826609850025, 0.23055218047078913, 0.12963814579429334, 0.043891167433967065]"
116,0.08559970742222156,0.12390588267093368,0.6908445795875184,"[0.08149745525477635, 0.22812361046393714, 0.04147620836077419, 0.2513346089392701, 0.19003098266732107, 0.1155969122020687, 0.024119525307361413, 0.06782069680449089]"
117,-0.0015595266276627745,0.13423785022550563,-0.011617637090008012,"[0.007385321398087101, 0.24008933289971865, 0.015307809839874936, 0.23564842637501407, 0.17053043521406336, 0.1933269620063806, 0.10608800872201175, 0.03162370354484948]"
118,0.15260320177759523,0.11879753008830232,1.2845654422626895,"[0.18643072302697677, 0.1797052244791422, 0.19196389494065752, 0.13087130393713522, 0.12137255128207967, 0.1589585133248882, 0.026102449182063066, 0.004595339827057336]"
