Date,GOLDBEES.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,NIFTYBEES.NS,RELIANCE.NS,TCS.NS
2026-02-02,118.66999816894531,928.0999755859375,1352.800048828125,1629.4000244140625,283.94000244140625,1390.4000244140625,3169.60009765625
2026-02-03,125.19999694824219,948.7000122070312,1389.699951171875,1656.0,291.239990234375,1437.0999755859375,3225.300048828125
2026-02-04,129.60000610351562,953.0999755859375,1408.4000244140625,1535.800048828125,291.6499938964844,1456.800048828125,2999.10009765625
2026-02-05,125.22000122070312,949.7000122070312,1396.5,1520.199951171875,290.3500061035156,1443.4000244140625,2991.5
2026-02-06,125.04000091552734,941.0999755859375,1406.0999755859375,1507.0999755859375,290.6499938964844,1450.800048828125,2941.60009765625
2026-02-09,127.9800033569336,937.25,1396.300048828125,1497.199951171875,292.55999755859375,1461.5999755859375,2948.199951171875
2026-02-10,128.33999633789062,932.4000244140625,1406.5,1497.800048828125,293.55999755859375,1458.5,2984.60009765625
2026-02-11,128.6999969482422,927.0999755859375,1406.0999755859375,1471.9000244140625,293.8500061035156,1468.699951171875,2909.800048828125
2026-02-12,128.52000427246094,920.5999755859375,1430.0,1386.0,292.2699890136719,1448.9000244140625,2750.10009765625
2026-02-13,126.0999984741211,903.9000244140625,1414.5999755859375,1369.0999755859375,288.8699951171875,1419.5999755859375,2692.199951171875
2026-02-16,126.91999816894531,925.7999877929688,1411.5999755859375,1365.5999755859375,290.760009765625,1437.0999755859375,2706.60009765625
2026-02-17,124.58000183105469,925.7000122070312,1407.5,1391.199951171875,291.5199890136719,1423.0,2717.39990234375
2026-02-18,124.63999938964844,924.7000122070312,1408.199951171875,1373.699951171875,292.20001220703125,1441.300048828125,2694.89990234375
2026-02-19,127.08999633789062,915.5999755859375,1388.800048828125,1370.5,288.3800048828125,1409.5,2677.89990234375
2026-02-20,127.54000091552734,911.8499755859375,1394.5,1353.199951171875,289.2300109863281,1419.4000244140625,2686.199951171875
2026-02-23,130.0,923.5999755859375,1399.4000244140625,1327.5,290.45001220703125,1428.0,2676.300048828125
2026-02-24,131.22000122070312,910.5,1384.800048828125,1275.5,287.8500061035156,1428.800048828125,2573.699951171875
2026-02-25,131.69000244140625,907.5999755859375,1400.5,1290.0999755859375,288.6300048828125,1398.5,2629.300048828125
2026-02-26,130.47999572753906,898.5999755859375,1404.9000244140625,1289.0999755859375,288.5799865722656,1406.800048828125,2647.699951171875
2026-02-27,131.60000610351562,887.75,1378.9000244140625,1300.0999755859375,285.2900085449219,1393.9000244140625,2637.39990234375
2026-03-02,138.32000732421875,879.4000244140625,1374.0,1288.9000244140625,281.92999267578125,1358.0,2613.5
2026-03-04,133.9600067138672,868.6500244140625,1365.4000244140625,1307.4000244140625,277.2900085449219,1345.0,2587.800048828125
2026-03-05,132.24000549316406,877.75,1357.5999755859375,1305.800048828125,280.3500061035156,1389.4000244140625,2578.800048828125
2026-03-06,130.82000732421875,857.0499877929688,1313.4000244140625,1308.4000244140625,277.25,1404.800048828125,2557.60009765625
2026-03-09,131.35000610351562,840.7000122070312,1278.4000244140625,1315.0,272.4200134277344,1424.0,2527.39990234375
2026-03-10,132.1999969482422,849.4500122070312,1311.9000244140625,1295.5999755859375,274.95001220703125,1408.800048828125,2513.10009765625
